"head__totalCount","head__numOfRows","head__pageNo","head__type","head__RESULT__resultCode","head__RESULT__resultMsg","row__restSeqNo","row__year","row__areaCd","row__equptype","row__restname","row__restaddr","row__creDttm","row__updtDttm","row__useYn","row__areaNm","row__operBeginDe","row__operEndDe","row__ar","row__usePsblNmpr","row__colrHoldElefn","row__colrHoldArcndtn","row__chckMatterNightOpnAt","row__chckMatterWkendHdayOpnAt","row__chckMatterStayngPsblAt","row__rm","row__dtlAdres","row__mngdpt_cd","row__mngdptCd","row__xcord","row__ycord","row__la","row__lo"
"","","","","","","46770134","2023","4677037000","003","성주마을회관","전라남도 고흥군 점암면 성주길 116 , 회관","2021-04-20 17:02:34","2023-06-22 09:59:40","Y","전라남도 고흥군 점암면","20230520","20230930","102","30","2","1","N","Y","N","null","성기리 887-1 회관","4880165","061-830-5848","0E-8","0E-8","34.63417100","127.40392700"
"","","","","","","4374500125","2023","4374525000","001","증평1·3리","충청북도 증평군 증평읍 삼일로 51-8","2021-12-23 13:38:09","2023-06-20 16:59:09","Y","충청북도 증평군 증평읍","20230520","20230930","84","27","1","1","N","N","N","null","371-0","5570059","043-835-4737","0E-8","0E-8","36.78107850","127.58426190"
"","","","","","","4374500128","2023","4374525000","001","증평리","충청북도 증평군 증평읍 대동1길 6","2021-12-23 13:42:26","2023-06-20 16:59:09","Y","충청북도 증평군 증평읍","20230520","20230930","84","73","1","1","N","N","N","null","290-1","5570059","043-835-4737","0E-8","0E-8","36.78168660","127.58471430"
"","","","","","","4374500130","2023","4374531000","001","석곡1구석화","충청북도 증평군 도안면 석화길 40","2021-12-23 13:44:17","2023-06-20 16:59:09","Y","충청북도 증평군 도안면","20230520","20230930","86","12","1","1","N","Y","N","null","606-7","5570059","043-835-4737","0E-8","0E-8","36.82454160","127.61724030"
"","","","","","","1147000601","2023","1147062000","012","양명어린이공원","서울특별시 양천구 중앙로36길 6","2021-07-27 17:13:16","2023-05-30 16:43:40","N","서울특별시 양천구 신정1동","null","null","0","0","0","0","null","null","null","null","1050-3","3140260","null","942957.67905000","1946861.04470100","37.51928040","126.85449000"
"","","","","","","1147000599","2023","1147061000","012","강신어린이공원","null","2021-07-27 17:11:16","2023-05-30 16:43:02","N","서울특별시 양천구 신월6동","null","null","0","0","0","0","null","null","null","null","1012-2","3140260","null","941536.48284100","1946459.57715000","37.51557300","126.83844010"
"","","","","","","46720405","2023","4672040000","001","조양 마을회관","전라남도 곡성군 오산면 조양길 41","2021-03-17 14:16:42","2023-05-18 16:55:53","Y","전라남도 곡성군 오산면","20230520","20230930","76","19","2","1","Y","Y","N","null","조양리 216-2","4860106","061-360-8113","0E-8","0E-8","35.21873800","127.12533200"
"","","","","","","46720403","2023","4672040000","001","반석 마을회관","전라남도 곡성군 오산면 반석리길 26-2","2021-03-17 14:16:42","2023-05-18 16:55:53","Y","전라남도 곡성군 오산면","20230520","20230930","61","15","2","1","Y","Y","N","null","조양리 303-2","4860106","061-360-8113","0E-8","0E-8","35.21312100","127.12563400"
"","","","","","","30140101","2023","3014070000","001","유천1동 제1경로당","대전광역시 중구 문화로105번길 90","2021-02-15 09:34:57","2023-06-20 17:03:53","Y","대전광역시 중구 유천1동","20230520","20230920","113","30","6","3","null","Y","null","null","249-15","3650125","042-606-7455","0E-8","0E-8","36.31624360","127.39609320"
"","","","","","","30140102","2023","3014070000","001","중평경로당","대전광역시 중구 계백로1571번길 46-12 (유천동)","2021-02-15 09:34:57","2023-06-20 17:04:09","Y","대전광역시 중구 유천1동","20230520","20230930","132","30","3","1","null","Y","null","null","315-1","3650125","042-606-7455","0E-8","0E-8","36.32047570","127.39475700"
"","","","","","","30140103","2023","3014070000","001","버드내경로당","대전광역시 중구 문화로99번길 5 , 버드내공원경로당 (유천동)","2021-02-15 09:34:57","2023-06-20 17:04:26","Y","대전광역시 중구 유천1동","20230520","20230930","79","20","4","1","null","Y","null","null","275-5","3650125","042-606-7455","0E-8","0E-8","36.31279090","127.39613550"
"","","","","","","30230024","2023","3023052000","001","소라@경로당","대전광역시 대덕구 동심1길 103","2021-04-05 09:26:49","2023-07-06 15:55:21","Y","대전광역시 대덕구 대화동","20230520","20230930","49","12","4","1","N","N","N","null","30-1","3680198","042-608-5353","0E-8","0E-8","36.36359800","127.41335400"
"","","","","","","30230025","2023","3023052500","002","신대노인복지회관","대전광역시 대덕구 회덕로22번길 5 (신대동)","2021-04-05 09:26:49","2023-07-06 15:55:21","Y","대전광역시 대덕구 회덕동","20230520","20230930","627","120","3","1","N","N","N","null","169-1","3680198","042-608-5353","0E-8","0E-8","36.39875040","127.42045820"
"","","","","","","30230026","2023","3023052500","001","신대노인복지관","대전광역시 대덕구 회덕로22번길 5 (신대동)","2021-04-05 09:26:49","2023-07-06 15:55:21","Y","대전광역시 대덕구 회덕동","20230520","20230930","627","120","3","1","N","N","N","null","169-1","3680198","042-608-5353","0E-8","0E-8","36.39875040","127.42045820"
"","","","","","","30230027","2023","3023052500","001","대덕노인종합복지관","대전광역시 대덕구 계족로740번길 80 (읍내동)","2021-04-05 09:26:49","2023-07-06 15:55:21","Y","대전광역시 대덕구 회덕동","20230520","20230930","1497","100","25","1","N","N","N","null","517-14","3680198","042-608-5353","0E-8","0E-8","36.37825840","127.43143870"
"","","","","","","30230028","2023","3023052500","005","회덕동주민센터","대전광역시 대덕구 대전로 1376","2021-04-05 09:26:49","2023-07-06 15:55:21","Y","대전광역시 대덕구 회덕동","20230520","20230930","841","100","5","2","N","N","N","null","344-1","3680198","042-608-5353","0E-8","0E-8","36.37625400","127.42144000"
"","","","","","","30230029","2023","3023052500","001","도장동경로당","대전광역시 대덕구 장동로278번안길 26-23","2021-04-05 09:26:49","2023-07-06 15:55:21","Y","대전광역시 대덕구 회덕동","20230520","20230930","31","8","4","1","N","N","N","null","166-1","3680198","042-608-5353","0E-8","0E-8","36.41402660","127.44685710"
"","","","","","","30230019","2023","3023052000","001","두레경로당","대전광역시 대덕구 대화1길 77 (대화동, 두레아파트)","2021-04-05 09:26:49","2023-07-06 15:55:21","Y","대전광역시 대덕구 대화동","20230520","20230930","53","13","3","1","N","N","N","null","31-36","3680198","042-608-5353","0E-8","0E-8","36.36668480","127.41735110"
"","","","","","","41210204","2023","4121065000","001","서면경로당","경기도 광명시 오리로406번길 28-19","2021-03-22 09:20:46","2023-05-10 09:45:16","Y","경기도 광명시 소하2동","20000101","29991231","154","23","2","1","N","N","N","null","881-27","3900273","null","0E-8","0E-8","37.43854150","126.88118180"
"","","","","","","41210205","2023","4121065000","001","현대아파트할머니경로당","경기도 광명시 영당로22번길 5","2021-03-22 09:20:46","2023-05-10 09:45:16","Y","경기도 광명시 소하2동","20000101","29991231","39","15","0","1","N","N","N","null","936-0","3900273","null","0E-8","0E-8","37.43567840","126.87686850"
"","","","","","","41210206","2023","4121065000","001","소하사리경로당","경기도 광명시 충현로42번길 19","2021-03-22 09:20:46","2023-05-10 09:45:16","Y","경기도 광명시 소하2동","20000101","29991231","174","35","5","1","N","N","N","null","1256-1","3900273","null","0E-8","0E-8","37.43408260","126.88475770"
"","","","","","","46770107","2023","4677035000","003","신기마을회관","전라남도 고흥군 포두면 신기안길 48 , 신기리마을회관","2021-04-20 17:02:34","2023-06-22 09:59:40","Y","전라남도 고흥군 포두면","20230520","20230930","49","15","2","1","N","Y","N","null","봉림리 220-1 신기리마을회관","4880165","061-830-5848","0E-8","0E-8","34.55561720","127.31330440"
"","","","","","","27230006","2023","2723051000","099","제일평화의집","대구광역시 북구 고성로28길 1","2021-02-25 16:24:51","2023-06-28 09:40:27","Y","대구광역시 북구 고성동","20230520","20230930","264","25","1","1","null","Y","null","null","111-45","3450169","665-4355","0E-8","0E-8","35.88121450","128.58256550"
"","","","","","","46770105","2023","4677035000","001","안동여경로당","전라남도 고흥군 포두면안동중앙길 57","2021-04-20 17:02:34","2023-06-22 09:59:40","Y","전라남도 고흥군 포두면","20230520","20230930","89","27","2","1","N","Y","N","null","744-2","4880165","061-830-5848","0E-8","0E-8","34.56839300","127.34785200"
"","","","","","","4889037","2023","4889031000","001","상현경로당","경상남도 합천군 봉산면상현3길 3","2021-03-05 17:53:24","2023-07-20 13:54:59","Y","경상남도 합천군 봉산면","20230520","20230930","76","19","1","1","Y","Y","Y","null","401-1","5480120","055-930-3489","0E-8","0E-8","35.64092550","128.03455470"
"","","","","","","46820532","2023","4682043000","001","화원면분회경로당","전라남도 해남군 화원면 신평리길 11","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 화원면","20230520","20230930","423","106","2","2","N","Y","N","null","239-9","4930110","061-530-5827","0E-8","0E-8","34.67071000","126.32572000"
"","","","","","","46820533","2023","4682043000","001","상리경로당","전라남도 해남군 화원면청용1길 50","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 화원면","20230520","20230930","66","16","3","1","N","Y","N","null","378-1","4930110","061-530-5827","0E-8","0E-8","34.67266500","126.32825530"
"","","","","","","46820534","2023","4682043000","001","중리경로당","전라남도 해남군 화원면청용2길 6-6","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 화원면","20230520","20230930","39","10","1","1","N","Y","N","null","276-0","4930110","061-530-5827","0E-8","0E-8","34.67033330","126.33014200"
"","","","","","","481570","2023","4812356000","001","유니온빌리지 경로당","경상남도 창원시 성산구 삼정자로 79 (성주동, 유니온빌리지)","2021-03-23 10:08:32","2023-05-18 14:14:41","Y","경상남도 창원시 성산구 성주동","20230520","20230930","150","37","1","1","N","Y","N","null","153 유니온빌리지","5670154","055-272-5600","0E-8","0E-8","35.19982190","128.71451420"
"","","","","","","4889041","2023","4889031000","001","권빈3구경로당","경상남도 합천군 봉산면권빈2길 3","2021-03-05 17:53:24","2023-07-20 13:54:59","Y","경상남도 합천군 봉산면","20230520","20230930","33","8","2","1","Y","Y","Y","null","958-10","5480120","055-930-3489","0E-8","0E-8","35.63414370","128.06442490"
"","","","","","","4889042","2023","4889031000","001","권빈2구경로당","경상남도 합천군 봉산면권빈4길 6","2021-03-05 17:53:24","2023-07-20 13:54:59","Y","경상남도 합천군 봉산면","20230520","20230930","64","15","1","1","Y","Y","Y","null","344-5","5480120","055-930-3489","0E-8","0E-8","35.61956370","128.07082630"
"","","","","","","4889043","2023","4889031000","001","권빈1구경로당","경상남도 합천군 봉산면영서로 1528","2021-03-05 17:53:24","2023-07-20 13:54:59","Y","경상남도 합천군 봉산면","20230520","20230930","33","8","1","1","Y","Y","Y","null","828-1","5480120","055-930-3489","0E-8","0E-8","35.63627830","128.06520510"
"","","","","","","4889044","2023","4889031000","001","봉계경로당","경상남도 합천군 봉산면서부로 4071","2021-03-05 17:53:24","2023-07-20 13:54:59","Y","경상남도 합천군 봉산면","20230520","20230930","79","40","1","1","Y","Y","Y","null","517-6","5480120","055-930-3489","0E-8","0E-8","35.61077210","128.02427160"
"","","","","","","4889045","2023","4889031000","001","고삼경로당","경상남도 합천군 봉산면 고삼길 53","2021-03-05 17:53:24","2023-07-20 13:54:59","Y","경상남도 합천군 봉산면","20230520","20230930","75","18","1","1","Y","Y","Y","null","고삼리 779","5480120","055-930-3489","0E-8","0E-8","35.60118640","128.01964670"
"","","","","","","4889046","2023","4889031000","001","신기동경로당","경상남도 합천군 봉산면계산2길 40","2021-03-05 17:53:24","2023-07-20 13:54:59","Y","경상남도 합천군 봉산면","20230520","20230930","57","14","1","1","Y","Y","Y","null","767-4","5480120","055-930-3489","0E-8","0E-8","35.59779050","128.06765990"
"","","","","","","4889047","2023","4889031000","001","송림경로당","경상남도 합천군 봉산면송림길 27","2021-03-05 17:53:24","2023-07-20 13:54:59","Y","경상남도 합천군 봉산면","20230520","20230930","86","30","1","1","Y","Y","Y","null","424-1","5480120","055-930-3489","0E-8","0E-8","35.60994520","128.04079220"
"","","","","","","41590270","2023","4159032000","001","남전1리 경로당","경기도 화성시 비봉면 남전로116번길 42","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 비봉면","20190515","20191015","158","30","2","1","Y","N","N","null","152-5","5530366","031-5189-2346","0E-8","0E-8","37.23665760","126.84728820"
"","","","","","","41590247","2023","4159031000","001","원평3리 경로당","경기도 화성시 매송면 화성로 2393","2021-03-10 10:33:42","2023-08-07 11:21:27","Y","경기도 화성시 매송면","20190515","20191015","125","31","5","2","null","Y","null","null","64-5","5530366","031-5189-2346","0E-8","0E-8","37.24916750","126.92719490"
"","","","","","","41590248","2023","4159031000","001","천천2리 경로당","경기도 화성시 매송면 화성로2545번길 7","2021-03-10 10:33:42","2023-08-07 11:21:33","Y","경기도 화성시 매송면","20190515","20191015","99","24","2","2","null","Y","null","null","344-10","5530366","031-5189-2346","0E-8","0E-8","37.24501990","126.94293190"
"","","","","","","41590249","2023","4159032000","001","유포2리 경로당","경기도 화성시 비봉면 유포길 5-5","2021-03-10 10:33:42","2023-08-07 14:02:28","Y","경기도 화성시 비봉면","20190515","20191015","101","30","2","1","Y","null","null","null","81-27","5530366","031-5189-2346","941745.19394200","1918079.26335900","37.25978750","126.84303760"
"","","","","","","41590250","2023","4159032000","001","삼화1리 경로당","경기도 화성시 비봉면 삼화길 220-12","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 비봉면","20190515","20191015","140","30","2","1","Y","N","N","null","1037-5","5530366","031-5189-2346","0E-8","0E-8","37.25208370","126.85655570"
"","","","","","","41590251","2023","4159032000","001","삼화2리 경로당","경기도 화성시 비봉면 삼화길105번길 39-10","2021-03-10 10:33:42","2023-08-07 14:12:59","Y","경기도 화성시 비봉면","20190515","20191015","60","20","2","1","Y","null","null","null","735-1","5530366","031-5189-2346","0E-8","0E-8","37.24490000","126.85390000"
"","","","","","","41590252","2023","4159032000","001","삼화3리 경로당","경기도 화성시 비봉면 양노로29번길 2-15","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 비봉면","20190515","20191015","60","30","2","1","Y","N","N","null","541-72","5530366","031-5189-2346","0E-8","0E-8","37.23836750","126.86666930"
"","","","","","","41590253","2023","4159032000","001","삼화5리 경로당","경기도 화성시 비봉면 이화길 69","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 비봉면","20190515","20191015","167","40","2","1","Y","N","N","null","247-1","5530366","031-5189-2346","0E-8","0E-8","37.25338040","126.86677140"
"","","","","","","41590254","2023","4159032000","001","구포1리 경로당","경기도 화성시 비봉면 드랭이안길 41","2021-03-10 10:33:42","2023-08-07 14:15:04","Y","경기도 화성시 비봉면","20190515","20191015","76","30","2","1","Y","null","null","null","584-0","5530366","031-5189-2346","944515.55433600","1917229.37178300","37.25229620","126.87434170"
"","","","","","","41590255","2023","4159032000","001","구포2리 경로당","경기도 화성시 비봉면 일묵동길 92","2021-03-10 10:33:42","2023-08-07 14:19:27","Y","경기도 화성시 비봉면","20190515","20191015","107","30","2","1","Y","null","null","null","745-1","5530366","031-5189-2346","944731.21173500","1916636.71511100","37.24696720","126.87681730"
"","","","","","","41590256","2023","4159032000","001","구포3리 경로당","경기도 화성시 비봉면 구포동길37번길 3","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 비봉면","20190515","20191015","152","30","2","1","Y","N","N","null","167-3","5530366","031-5189-2346","0E-8","0E-8","37.24820980","126.88784780"
"","","","","","","4889036","2023","4889031000","001","행복한도곡마을회관","경상남도 합천군 봉산면도곡길 42","2021-03-05 17:53:24","2023-07-20 13:54:59","Y","경상남도 합천군 봉산면","20230520","20230930","84","20","1","1","Y","Y","Y","null","820-0","5480120","055-930-3489","0E-8","0E-8","35.62888520","128.00542390"
"","","","","","","46810056","2023","4681031000","001","금사경로당","전라남도 강진군 군동면금사길 62","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 군동면","20230520","20230930","58","14","2","1","Y","Y","N","null","656-13","4920131","061-430-3934","0E-8","0E-8","34.62053530","126.80348180"
"","","","","","","46810057","2023","4681031000","001","덕마경로당","전라남도 강진군 군동면덕마길 17","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 군동면","20230520","20230930","66","16","2","1","Y","Y","N","null","737-7","4920131","061-430-3934","0E-8","0E-8","34.62320420","126.79959030"
"","","","","","","47900267","2023","4790033000","001","동사리경로당","경상북도 예천군 은풍면 은풍준시길 53-4","2021-03-10 18:10:16","2023-07-14 18:56:45","Y","경상북도 예천군 하리면","20230520","20230930","96","24","1","1","Y","Y","N","null","231-2","5230088","054-650-6332","0E-8","0E-8","36.77475540","128.46042850"
"","","","","","","47900266","2023","4790033000","001","탑2리경로당","경상북도 예천군 은풍면 한감길 83","2021-03-10 18:10:16","2023-07-14 18:56:45","Y","경상북도 예천군 하리면","20230520","20230930","92","23","1","1","Y","Y","N","null","317-1","5230088","054-650-6332","0E-8","0E-8","36.76200630","128.45589820"
"","","","","","","46820430","2023","4682040000","001","산소경로당","전라남도 해남군 황산면산소길 17","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 황산면","20230520","20230930","84","21","1","1","N","Y","N","null","619-4","4930110","061-530-5827","0E-8","0E-8","34.54607900","126.44213380"
"","","","","","","46820425","2023","4682040000","001","기성경로당","전라남도 해남군 황산면 기성길 54","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 황산면","20230520","20230930","72","17","3","1","N","Y","N","null","우항리 573-1","4930110","061-530-5827","0E-8","0E-8","34.58246600","126.43173140"
"","","","","","","46820426","2023","4682040000","001","내산경로당","전라남도 해남군 황산면 내산길 39","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 황산면","20230520","20230930","73","18","0","1","N","Y","N","null","관춘리 1063","4930110","061-530-5827","0E-8","0E-8","34.60603300","126.37651230"
"","","","","","","46820427","2023","4682040000","001","덕암경로당","전라남도 해남군 황산면 덕암길 25","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 황산면","20230520","20230930","74","18","3","1","N","Y","N","null","연당리 35-1","4930110","061-530-5827","0E-8","0E-8","34.58309090","126.41348630"
"","","","","","","46820428","2023","4682040000","001","병온경로당","전라남도 해남군 황산면 연우길 335","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 황산면","20230520","20230930","67","16","4","1","N","Y","N","null","송호리 688-3","4930110","061-530-5827","0E-8","0E-8","34.58686690","126.45796450"
"","","","","","","46820429","2023","4682040000","001","산동경로당","전라남도 해남군 황산면 산동길 31","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 황산면","20230520","20230930","79","19","0","1","N","Y","N","null","관춘리 646","4930110","061-530-5827","0E-8","0E-8","34.59328940","126.39093160"
"","","","","","","4889051","2023","4889031000","001","노곡3구경로당","경상남도 합천군 봉산면노곡1길 15-22","2021-03-05 17:53:24","2023-07-20 13:54:59","Y","경상남도 합천군 봉산면","20230520","20230930","67","16","1","1","Y","Y","Y","null","909-3","5480120","055-930-3489","0E-8","0E-8","35.58906160","127.99351750"
"","","","","","","4889052","2023","4889031000","001","노곡2구경로당","경상남도 합천군 봉산면노곡2길 85","2021-03-05 17:53:24","2023-07-20 13:54:59","Y","경상남도 합천군 봉산면","20230520","20230930","65","18","1","1","Y","Y","Y","null","646-0","5480120","055-930-3489","0E-8","0E-8","35.59458330","127.99640370"
"","","","","","","46810058","2023","4681031000","001","관덕경로당","전라남도 강진군 군동면동관덕길 17","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 군동면","20230520","20230930","84","21","4","2","Y","Y","N","null","492-2","4920131","061-430-3934","0E-8","0E-8","34.62541400","126.80415000"
"","","","","","","46810059","2023","4681032000","001","아산경로당","전라남도 강진군 칠량면아산길 62","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 칠량면","20230520","20230930","68","17","2","1","Y","Y","N","null","74-0","4920039","061-430-3934","0E-8","0E-8","34.55644200","126.81603300"
"","","","","","","46810060","2023","4681032000","001","연곡경로당","전라남도 강진군 칠량면영동1길 182","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 칠량면","20230520","20230930","70","17","2","1","Y","Y","N","null","267-0","4920039","061-430-3934","0E-8","0E-8","34.57880600","126.81304600"
"","","","","","","46810061","2023","4681032000","001","송촌경로당","전라남도 강진군 칠량면송촌길 67-4","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 칠량면","20230520","20230930","60","15","2","1","Y","Y","N","null","180-2","4920039","061-430-3934","0E-8","0E-8","34.56287290","126.82777520"
"","","","","","","46810062","2023","4681032000","001","현천경로당","전라남도 강진군 칠량면현천길 60","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 칠량면","20230520","20230930","68","17","2","1","Y","Y","N","null","216-1","4920039","061-430-3934","0E-8","0E-8","34.59490800","126.80224300"
"","","","","","","46810063","2023","4681032000","001","치산경로당","전라남도 강진군 칠량면치산길 16-4","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 칠량면","20230520","20230930","66","16","2","1","Y","Y","N","null","663-9","4920039","061-430-3934","0E-8","0E-8","34.56305800","126.84029400"
"","","","","","","46810064","2023","4681032000","002","칠량면복지회관","전라남도 강진군 칠량면칠량로 72-1","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 칠량면","20230520","20230930","124","76","2","2","Y","Y","N","null","1137-49","4920032","061-430-3934","0E-8","0E-8","34.57213500","126.79832000"
"","","","","","","41590223","2023","4159026200","001","원천동경로당","경기도 화성시 남양읍 원천길 8-4","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 남양읍","20190515","20191015","131","42","2","1","N","N","N","null","227-0","5530366","031-5189-2346","0E-8","0E-8","37.22990630","126.80613580"
"","","","","","","41590224","2023","4159026200","001","장덕2통경로당","경기도 화성시 남양읍 장덕동길 75","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 남양읍","20190515","20191015","236","35","3","1","N","Y","N","null","237-12","5530366","031-5189-2346","0E-8","0E-8","37.16357980","126.81259540"
"","","","","","","47900264","2023","4790033000","001","우곡1(거록)경로당","경상북도 예천군 은풍면 거록길 26","2021-03-10 18:10:16","2023-07-14 18:56:45","Y","경상북도 예천군 하리면","20230520","20230930","80","20","1","1","Y","Y","N","null","72-0","5230088","054-650-6332","0E-8","0E-8","36.74653160","128.44690270"
"","","","","","","47900265","2023","4790033000","001","탑1리경로당","경상북도 예천군 은풍면 조고리길 64","2021-03-10 18:10:16","2023-07-14 18:56:45","Y","경상북도 예천군 하리면","20230520","20230930","83","20","1","1","Y","Y","N","null","148-0","5230088","054-650-6332","0E-8","0E-8","36.75859320","128.45279410"
"","","","","","","46820423","2023","4682040000","001","황산면분회경로당","전라남도 해남군 황산면시등로 70-1","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 황산면","20230520","20230930","175","54","7","3","N","Y","N","null","405-1","4930110","061-530-5827","0E-8","0E-8","34.57741700","126.43580100"
"","","","","","","46820424","2023","4682040000","001","교동경로당","전라남도 해남군 황산면 교동길 60","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 황산면","20230520","20230930","70","17","2","1","N","Y","N","null","원호리 324-3","4930110","061-530-5827","0E-8","0E-8","34.57286710","126.49012000"
"","","","","","","46820496","2023","4682042000","001","서하경로당","전라남도 해남군 문내면남문길 26","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","152","38","2","1","Y","Y","N","null","398-0","4930110","061-530-5827","0E-8","0E-8","34.59295250","126.30819990"
"","","","","","","46820497","2023","4682042000","001","서외경로당","전라남도 해남군 문내면 남문길 44 , 서외마을회관","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","55","13","3","1","Y","Y","N","null","서상리 205-2 서외마을회관","4930110","061-530-5827","0E-8","0E-8","34.59056700","126.30525000"
"","","","","","","41590235","2023","4159031000","001","송라1리 경로당","경기도 화성시 매송면 송라길39번길 48-12","2021-03-10 10:33:42","2023-08-07 11:19:37","Y","경기도 화성시 매송면","20190515","20191015","130","32","2","2","null","Y","null","null","646-0","5530366","031-5189-2346","0E-8","0E-8","37.27420270","126.89328370"
"","","","","","","4889048","2023","4889031000","001","계산2구경로당","경상남도 합천군 봉산면계산1길 58","2021-03-05 17:53:24","2023-07-20 13:54:59","Y","경상남도 합천군 봉산면","20230520","20230930","64","15","2","1","Y","Y","Y","null","1186-1","5480120","055-930-3489","0E-8","0E-8","35.59945830","128.06216410"
"","","","","","","4889049","2023","4889031000","001","계산1구마을회관","경상남도 합천군 봉산면계산5길 12","2021-03-05 17:53:24","2023-07-20 13:54:59","Y","경상남도 합천군 봉산면","20230520","20230930","79","19","1","1","Y","Y","Y","null","145-1","5480120","055-930-3489","0E-8","0E-8","35.59014350","128.06995000"
"","","","","","","4889050","2023","4889031000","001","술곡경로당","경상남도 합천군 봉산면술곡2길 15-1","2021-03-05 17:53:24","2023-07-20 13:54:59","Y","경상남도 합천군 봉산면","20230520","20230930","57","14","2","1","Y","Y","Y","null","1004-0","5480120","055-930-3489","0E-8","0E-8","35.57635810","127.99117590"
"","","","","","","46820492","2023","4682042000","001","남하경로당","전라남도 해남군 문내면 우수영안길 69 , 남하리회관","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","74","18","3","1","Y","Y","N","null","선두리 490-3 남하리회관","4930110","061-530-5827","0E-8","0E-8","34.59247570","126.31002960"
"","","","","","","46820493","2023","4682042000","001","충무경로당","전라남도 해남군 문내면 충무길 19-1, 충무마을회관","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","66","16","4","1","Y","Y","N","null","학동리 1245 충무마을회관","4930110","061-530-5827","0E-8","0E-8","34.58539390","126.31436110"
"","","","","","","46820494","2023","4682042000","001","무아경로당","전라남도 해남군 문내면 북문길 78 , 무아노인정","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","198","49","1","1","Y","Y","N","null","서상리 232 무아노인정","4930110","061-530-5827","0E-8","0E-8","34.59445850","126.30664080"
"","","","","","","46820495","2023","4682042000","001","서상경로당","전라남도 해남군 문내면 북문길 22 , 서상마을회관","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","98","24","2","1","Y","Y","N","null","서상리 289 서상마을회관","4930110","061-530-5827","0E-8","0E-8","34.59479980","126.30798030"
"","","","","","","481719","2023","4812552000","001","가포제2경로당","경상남도 창원시 마산합포구 가포해안길 21 (가포동)","2021-03-23 10:08:32","2023-05-30 09:23:03","Y","경상남도 창원시 마산합포구 가포동","20230520","20230930","49","13","1","1","null","Y","null","null","493-2","5670170","055-220-4654","1097586.93690500","1686501.77987200","35.16905710","128.57161400"
"","","","","","","46820490","2023","4682042000","001","선두경로당","전라남도 해남군 문내면 하마산길 70 , 선두리마을회관","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","87","21","2","1","Y","Y","N","null","선두리 371-106 선두리마을회관","4930110","061-530-5827","0E-8","0E-8","34.58906400","126.31130800"
"","","","","","","46820491","2023","4682042000","001","남상경로당","전라남도 해남군 문내면 남문길 8 , 남상리회관","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","74","18","3","1","Y","Y","N","null","선두리 637-1 남상리회관","4930110","061-530-5827","0E-8","0E-8","34.58981600","126.30848600"
